name,team,college,address,latitude,longitude
Spencer Pulley,New York Giants,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Stephen Weatherly,Carolina Panthers,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Tre Herndon,jacksonville Jaguars,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Trent Sherfield,Arizona Cardinals,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Zach Cunningham,Houston Texans,Vanderbilt University,2101 West End Avenue Nashville TN 37240,36.1490297,-36.1490297
Ethan Greenidge,New Orleans Saints,Villanova University,800 Lancaster Avenue Villanova PA 19085,40.0369846,-40.0369846
Tanoh Kpassagnon,Kansas City Chiefs,Villanova University,800 Lancaster Avenue Villanova PA 19085,40.0369846,-40.0369846
Andrew Brown,Cincinnati Bengals,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Anthony Harris,Minnesota Vikings,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Brent Urban,Chicago Bears,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Dontrelle Inman,Washington,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Joe Reed,Los Angeles Chargers,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Juan Thornhill,Kansas City Chiefs,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
LaRoy Reynolds,Atlanta Falcons,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Matt Schaub,Atlanta Falcons,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Micah Kiser,Los Angeles Rams,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Morgan Moses,Washington,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Oday Aboushi,Detroit Lions,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Olamide Zaccheaus,Atlanta Falcons,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Rodney McLeod,Philadelphia Eagles,University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-38.0370443
Mo Alie-Cox,Indianapolis Colts,Virginia Commonwealth University,910 W Franklin St Richmond VA 23284,37.5496312,-37.5496312
Trenton Cannon,Carolina Panthers,Virginia State University,1 Hayden Drive Petersburg VA 23806,37.2364644,-37.2364644
Brandon Facyson,Los Angeles Chargers,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Chuck Clark,Baltimore Ravens,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Dalton Keene,New England Patriots,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Duane Brown,Seattle Seahawks,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Greg Stroman,Washington,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Isaiah Ford,Miami Dolphins,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Joey Slye,Carolina Panthers,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Kendall Fuller,Washington,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Kyle Fuller,Chicago Bears,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Logan Thomas,Washington,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Terrell Edmunds,Pittsburgh Steelers,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Tim Settle,Washington,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Tremaine Edmunds,Buffalo Bills,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Tyrod Taylor,Los Angeles Chargers,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Wyatt Teller,Cleveland Browns,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Yosh Nijman,Green Bay Packers,Virginia Polytechnic Institute and State University,210 Burruss Hall  800 Drillfield Dr. Blacksburg VA 24061,37.2290053,-37.2290053
Cam Gill,Tampa Bay Buccaneers,Wagner College,One Campus Rd Staten Island NY 10301,40.6149557,-40.6149557
Greg Senat,Dallas Cowboys,Wagner College,One Campus Rd Staten Island NY 10301,40.6149557,-40.6149557
Julian Stanford,Carolina Panthers,Wagner College,One Campus Rd Staten Island NY 10301,40.6149557,-40.6149557
Essang Bassey,Denver Broncos,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Jessie Bates III,Cincinnati Bengals,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Joe Looney,Dallas Cowboys,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
John Wolford,Los Angeles Rams,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Justin Herron,New England Patriots,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Kevin Johnson,Cleveland Browns,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Kyle Wilber,Las Vegas Raiders,Wake Forest University,1834 Wake Forest Road Winston-Salem NC 27106,36.1348359,-36.1348359
Corey Ballentine,New York Giants,Washburn University,1700 SW College Avenue Topeka KS 66621,39.03334,-39.03334
Ben Burr-Kirven,Seattle Seahawks,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Budda Baker,Arizona Cardinals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Byron Murphy Jr,Arizona Cardinals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Coleman Shelton,Los Angeles Rams,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Cory Littleton,Las Vegas Raiders,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Danny Shelton,Detroit Lions,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Dante Pettis,San Francisco 49ers,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Darrell Daniels,Arizona Cardinals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Desmond Trufant,Detroit Lions,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Drew Sample,Cincinnati Bengals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Dwayne Washington,New Orleans Saints,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Ezekiel Turner,Arizona Cardinals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Greg Gaines,Los Angeles Rams,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Hunter Bryant,Detroit Lions,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Jacob Eason,Indianapolis Colts,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Jaydon Mickens,Tampa Bay Buccaneers,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
John Ross III,Cincinnati Bengals,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Jordan Miller,Atlanta Falcons,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Kaleb McGary,Atlanta Falcons,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Kevin King,Green Bay Packers,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Marcus Peters,Baltimore Ravens,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Marvin Hall,Detroit Lions,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Myles Bryant,New England Patriots,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Myles Gaskin,Miami Dolphins,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Nick Harris,Cleveland Browns,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Salvon Ahmed,Miami Dolphins,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Senio Kelemete,Houston Texans,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Shaq Thompson,Carolina Panthers,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Sidney Jones,jacksonville Jaguars,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Taylor Rapp,Los Angeles Rams,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Vita Vea,Tampa Bay Buccaneers,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Will Dissly,Seattle Seahawks,University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-47.6565538
Daniel Ekuale,jacksonville Jaguars,Washington State University,French Administration Building Pullman WA 99164,46.7304151,-46.7304151
Dezmon Patmon,Indianapolis Colts,Washington State University,French Administration Building Pullman WA 99164,46.7304151,-46.7304151
Frankie Luvu,New York Jets,Washington State University,French Administration Building Pullman WA 99164,46.7304151,-46.7304151
Gardner Minshew II,jacksonville Jaguars,Washington State University,French Administration Building Pullman WA 99164,46.7304151,-46.7304151
Hercules Mata'afa,Minnesota Vikings,Washington State University,French Administration Building Pullman WA 99164,46.7304151,-46.7304151
Sua Opeta,Philadelphia Eagles,Weber State University,3850 Dixon Parkway Dr. Dept. 1031 Ogden UT 84408,41.1932522,-41.1932522
Taron Johnson,Buffalo Bills,Weber State University,3850 Dixon Parkway Dr. Dept. 1031 Ogden UT 84408,41.1932522,-41.1932522
Malcolm Butler,Tennessee Titans,University of West Alabama,100 North Washington Street - Hwy11 Livingston AL 35470,32.5849811,-32.5849811
Seth Roberts,Carolina Panthers,University of West Alabama,100 North Washington Street - Hwy11 Livingston AL 35470,32.5849811,-32.5849811
Tyreek Hill,Kansas City Chiefs,University of West Alabama,100 North Washington Street - Hwy11 Livingston AL 35470,32.5849811,-32.5849811
Alex Armah,Carolina Panthers,University of West Georgia,1601 Maple St Carrollton GA 30118,33.5735847,-33.5735847
Tyrell Adams,Houston Texans,University of West Georgia,1601 Maple St Carrollton GA 30118,33.5735847,-33.5735847
Adam Pankey,Miami Dolphins,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Colton McKivitz,San Francisco 49ers,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Daryl Worley,Dallas Cowboys,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
David Long Jr,Tennessee Titans,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Geno Smith,Seattle Seahawks,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Karl Joseph,Cleveland Browns,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Kyzir White,Los Angeles Chargers,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Mark Glowinski,Indianapolis Colts,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Nick Kwiatkoski,Las Vegas Raiders,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Quinton Spain,Buffalo Bills,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Rasul Douglas,Carolina Panthers,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Trevon Wesco,New York Jets,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Will Grier,Carolina Panthers,West Virginia University,PO Box 6201 Morgantown WV 26506,39.6480359,-39.6480359
Keion Crossen,Houston Texans,Western Carolina University,Highway 107 Cullowhee NC 28723,35.3111601,-35.3111601
Deon Yelder,Kansas City Chiefs,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Forrest Lamp,Los Angeles Chargers,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
George Fant,New York Jets,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Jack Doyle,Indianapolis Colts,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Joel Iyiegbuniwe,Chicago Bears,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Taywan Taylor,Cleveland Browns,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Tyler Higbee,Los Angeles Rams,Western Kentucky University,1906 College Heights Blvd Bowling Green KY 42101,36.9833474,-36.9833474
Chukwuma Okorafor,Pittsburgh Steelers,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
Darius Phillips,Cincinnati Bengals,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
LeVante Bellamy,Denver Broncos,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
Luke Juriga,Philadelphia Eagles,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
Robert Spillane,Pittsburgh Steelers,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
Taylor Moton,Carolina Panthers,Western Michigan University,1903 W Michigan Ave Kalamazoo MI 49008,42.2837337,-42.2837337
DeAndre Houston-Carson,Chicago Bears,College of William and Mary,200 Richmond Road Williamsburg VA 23187,37.271949,-37.271949
Luke Rhodes,Indianapolis Colts,College of William and Mary,200 Richmond Road Williamsburg VA 23187,37.271949,-37.271949
Alec Ingold,Las Vegas Raiders,University of Wisconsin-Madison,500 Lincoln Dr Madison WI 53706,43.075486,-43.075486
