Name,Address,Latitude,Longitude
Los Angeles Trade Technical College,400 W Washington Blvd Los Angeles CA 90015,34.0325515,-118.2697468
Walla Walla Community College,500 Tausick Way Walla Walla WA 99362,46.0790886,-118.2780479
University of Southern California,University Park Los Angeles CA 90089,34.0309703,-118.2789735
Los Angeles Harbor College,1111 Figueroa Place Wilmington CA 90744,33.7841,-118.2840891
Los Angeles Southwest College,1600 W. Imperial Hwy. Los Angeles CA 90047,33.9288113,-118.3060819
Whitman College,345 Boyer Ave Walla Walla WA 99362,46.0709226,-118.3298311
El Camino Community College District,16007 Crenshaw Blvd Torrance CA 90506,33.8844832,-118.3304386
Marymount California University,30800 Palos Verdes Drive East Rancho Palos Verdes CA 90275,33.7344926,-118.3337755
West Los Angeles College,9000 Overland Avenue Culver City CA 90230,34.0042282,-118.3871555
Walla Walla University,204 S College Ave College Place WA 99324,46.0475193,-118.3895857
Loyola Marymount University,One Lmu Drive Los Angeles CA 90045,33.9701634,-118.4166111
Los Angeles Valley College,5800 Fulton Avenue Valley Glen CA 91401,34.1753393,-118.4189809
Los Angeles Mission College,13356 Eldridge Avenue Sylmar CA 91342,34.3151143,-118.4200526
University of California-Los Angeles,405 Hilgard Ave Los Angeles CA 90095,34.0725988,-118.439277
Santa Monica College,1900 Pico Blvd Santa Monica CA 90405,34.0178145,-118.4716762
The Master's University and Seminary,21726 Placerita Canyon Road Santa Clarita CA 91321,34.3817734,-118.5175513
California State University-Northridge,18111 Nordhoff St Northridge CA 91330,34.2399364,-118.5262521
College of the Canyons,26455 Rockwell Canyon Rd Santa Clarita CA 91355,34.4043812,-118.5705894
Los Angeles Pierce College,6201 Winnetka Ave Woodland Hills CA 91371,34.1824071,-118.5710341
Pepperdine University,24255 Pacific Coast Hwy Malibu CA 90263,34.0390661,-118.7056781
Blue Mountain Community College,2411 NW Carden Ave Pendleton OR 97801,45.6765562,-118.8160619
Moorpark College,7075 Campus Rd Moorpark CA 93021,34.2996142,-118.8341914
California Lutheran University,60 W Olsen Rd Thousand Oaks CA 91360,34.2253821,-118.8786129
Bakersfield College,1801 Panorama Dr Bakersfield CA 93305,35.408,-118.9716483
Porterville College,100 E College Ave Porterville CA 93257,36.0489004,-119.0161748
California State University-Bakersfield,9001 Stockdale Hwy Bakersfield CA 93311,35.3486641,-119.1033448
Columbia Basin College,2600 N 20th Ave Pasco WA 99301,46.2521452,-119.1238877
Oxnard College,4000 S Rose Ave Oxnard CA 93033,34.1651566,-119.1582803
Ventura College,4667 Telegraph Rd Ventura CA 93003,34.2773843,-119.2306844
College of the Sequoias,915 S. Mooney Blvd Visalia CA 93277,36.3229462,-119.3145528
Big Bend Community College,7662 Chanute St NE Moses Lake WA 98837,47.1847684,-119.3282356
Reedley College,995 N Reed Ave Reedley CA 93654,36.6053908,-119.4600072
Taft College,29 Cougar Court Taft CA 93268,35.1492183,-119.4601285
Westmont College,955 La Paz Rd Santa Barbara CA 93108,34.450362,-119.6615508
Santa Barbara City College,721 Cliff Drive Santa Barbara CA 93109,34.4060713,-119.6990924
Clovis Community College,10309 N. Willow Ave Fresno CA 93730,36.8865174,-119.7313037
Fresno Pacific University,1717 S Chestnut Ave Fresno CA 93702,36.7254417,-119.7340528
California State University-Fresno,5241 N Maple Ave Fresno CA 93740,36.8108284,-119.7462226
Fresno City College,1101 E. University Ave Fresno CA 93741,36.7675959,-119.7969299
University of Nevada-Reno,North Virginia Street Reno NV 89557,39.5438691,-119.8185305
West Hills College-Lemoore,555 College Avenue Lemoore CA 93245,36.2926108,-119.8217898
University of California-Santa Barbara,5221 Cheadle Hall Santa Barbara CA 93106,34.4139629,-119.848947
Sierra Nevada College,999 Tahoe Blvd. Incline Village NV 89451,39.2452176,-119.9384347
Lake Tahoe Community College,One College Drive South Lake Tahoe CA 96150,38.9269827,-119.9727982
Wenatchee Valley College,1300 Fifth St Wenatchee WA 98801,47.4311604,-120.3344319
West Hills College-Coalinga,300 Cherry Lane Coalinga CA 93210,36.1478043,-120.3570364
Columbia College,11600 Columbia College Dr Sonora CA 95370,38.0305209,-120.3865357
Allan Hancock College,800 South College Drive Santa Maria CA 93454,34.9438546,-120.4214254
University of California-Merced,5200 North Lake Road Merced CA 95343,37.3637343,-120.4311096
Merced College,3600 M St Merced CA 95348,37.3336824,-120.4730031
Yakima Valley College,South 16th Ave. & Nob Hill Blvd. Yakima WA 98907,46.5852395,-120.530328
Central Washington University,400 East University Way Ellensburg WA 98926,47.0029902,-120.5377517
Lassen Community College,478-200 Hwy 139 Susanville CA 96130,40.429826,-120.63056
California Polytechnic State University-San Luis Obispo,1 Grand Ave. San Luis Obispo CA 93407,35.3011339,-120.658758
Cuesta College,HIGHWAY 1 San Luis Obispo CA 934038106,35.2860745,-120.6625847
California State University-Stanislaus,One University Circle Turlock CA 95382,37.5235478,-120.8570626
Feather River Community College District,570 Golden Eagle Ave Quincy CA 95971,39.9521546,-120.9643281
Modesto Junior College,435 College Ave Modesto CA 95350,37.6511684,-121.0091396
Folsom Lake College,10 College Parkway Folsom CA 95630,38.661472,-121.1254873
Sierra College,5100 Sierra College Blvd Rocklin CA 95677,38.794612,-121.2058275
William Jessup University,2121 University Avenue Rocklin CA 95765,38.8194736,-121.2919339
University of the Pacific,3601 Pacific Ave Stockton CA 95211,37.9774118,-121.3123094
San Joaquin Delta College,5151 Pacific Ave Stockton CA 95207,37.9950829,-121.3192899
American River College,4700 College Oak Dr Sacramento CA 95841,38.6488478,-121.3470152
Cosumnes River College,8401 Center Parkway Sacramento CA 95823,38.4535803,-121.4216495
California State University-Sacramento,6000 J St Sacramento CA 95819,38.5642453,-121.4252955
Sacramento City College,3835 Freeport Blvd Sacramento CA 95822,38.5415791,-121.4903529
Yuba College,2088 N Beale Rd Marysville CA 95901,39.1250852,-121.5384276
Gavilan College,5055 Santa Teresa Blvd Gilroy CA 95020,36.9666134,-121.562
Butte College,3536 Butte Campus Drive Oroville CA 95965,39.6501451,-121.6419465
Hartnell College,411 Central Avenue Salinas CA 93901,36.6739532,-121.6656507
University of California-Davis,One Shields Avenue Davis CA 95616,38.5409093,-121.7462685
Evergreen Valley College,3095 Yerba Buena Rd San Jose CA 95135,37.3001189,-121.7627821
Oregon Institute of Technology,3201 Campus Drive Klamath Falls OR 97601,42.2539585,-121.7854792
California State University-Monterey Bay,100 Campus Center Seaside CA 93955,36.6508506,-121.7977026
Las Positas College,3000 Campus Hill Drive Livermore CA 94551,37.7108595,-121.8004765
California State University-Chico,400 W. 1st Street Chico CA 95929,39.7296139,-121.8457026
Los Medanos College,2700 East Leland Road Pittsburg CA 94565,38.0053337,-121.8605006
San Jose State University,One Washington Square San Jose CA 95192,37.334157,-121.8842554
Monterey Peninsula College,980 Fremont St Monterey CA 93940,36.5893339,-121.8869455
Ohlone College,43600 Mission Blvd Fremont CA 94539,37.5316572,-121.9114299
Cabrillo College,6500 Soquel Dr Aptos CA 95003,36.9876108,-121.9259014
San Jose City College,2100 Moorpark Ave San Jose CA 95128,37.315671,-121.930156
Santa Clara University,500 El Camino Real Santa Clara CA 95053,37.3499438,-121.9406449
Mission College,3000 Mission College Blvd Santa Clara CA 95054,37.3912164,-121.9820461
West Valley College,14000 Fruitvale Ave Saratoga CA 95070,37.2640661,-122.0108938
De Anza College,21250 Stevens Creek Blvd. Cupertino CA 95014,37.3195396,-122.0450548
University of California-Santa Cruz,1156 High St Santa Cruz CA 95064,36.9834126,-122.054164
California State University-East Bay,25800 Carlos Bee Blvd Hayward CA 94542,37.6571303,-122.0567457
Diablo Valley College,321 Golf Club Rd Pleasant Hill CA 94523,37.9685658,-122.0712718
Chabot College,25555 Hesperian Blvd Hayward CA 94545,37.6398046,-122.1069105
Saint Mary's College of California,1928 Saint Marys Road Moraga CA 94575,37.8414569,-122.1107267
Foothill College,12345 El Monte Rd Los Altos Hills CA 94022,37.3677565,-122.1136184
Solano Community College,4000 Suisun Valley Rd Fairfield CA 94534,38.2348856,-122.1236828
Bellevue College,3000 Landerholm Cir SE Bellevue WA 98007,47.5848959,-122.147211
Merritt College,12500 Campus Dr Oakland CA 94619,37.7933608,-122.1668027
Stanford University,450 Serra Mall Stanford CA 94305,37.4400665,-122.1696059
Green River College,12401 SE 320th St Auburn WA 98092,47.3130004,-122.1800119
Holy Names University,3500 Mountain Blvd Oakland CA 94619,37.8029258,-122.186977
Menlo College,1000 El Camino Real Atherton CA 94027,37.4562115,-122.1923422
Northwest University,P.O. Box 579 Kirkland WA 98083,47.6576921,-122.1924837
Everett Community College,2000 Tower Street Everett WA 98201,48.0065191,-122.204757
California State University Maritime Academy,200 Maritime Academy Dr Vallejo CA 94590,38.0692105,-122.2325063
University of California-Berkeley,200 California Hall Berkeley CA 94720,37.8718399,-122.2603363
Laney College,900 Fallon Sreet Oakland CA 94607,37.7945245,-122.2611597
Canada College,4200 Farm Hill Blvd. Redwood City CA 94061,37.4473861,-122.2663635
Napa Valley College,2277 Napa-Vallejo Hwy Napa CA 94558,38.2743057,-122.2777462
College of Alameda,555 Ralph Appezzato Memorial Pky Alameda CA 94501,37.7808735,-122.2793041
Notre Dame de Namur University,1500 Ralston Ave Belmont CA 94002,37.5173394,-122.2867436
Highline College,2400 S 240th St Des Moines WA 98198,47.3897813,-122.3002856
Skagit Valley College,2405 E. College Way Mount Vernon WA 98273,48.4383268,-122.3079877
University of Washington-Seattle Campus,1400 NE Campus Parkway Seattle WA 98195,47.6565538,-122.3127075
Shasta College,11555 Old Oregon Trail Redding CA 96003,40.6255265,-122.313442
Seattle University,900 Broadway Seattle WA 98122,47.6102654,-122.3207835
Edmonds Community College,20000 68th Ave W Lynnwood WA 98036,47.816842,-122.32769
Simpson University,2211 College View Drive Redding CA 96003,40.6144049,-122.3322752
College of San Mateo,1700 W Hillsdale Blvd San Mateo CA 94402,37.5350511,-122.335123
Contra Costa College,2600 Mission Bell Drive San Pablo CA 94806,37.9686416,-122.3403797
Shoreline Community College,16101 Greenwood Ave N Shoreline WA 98133,47.7486311,-122.3594244
Seattle Pacific University,3307 3rd Ave W Seattle WA 98119,47.6491147,-122.3617437
College of the Siskiyous,800 College Ave Weed CA 96094,41.4126153,-122.3893698
Mt Hood Community College,26000 SE Stark St Gresham OR 97030,45.516477,-122.3956316
Academy of Art University,79 New Montgomery San Francisco CA 94105,37.7879584,-122.4004678
Pacific Union College,One Angwin Ave Angwin CA 94508,38.5698777,-122.4394834
Pacific Lutheran University,12180 Park Ave South Tacoma WA 98447,47.1451931,-122.4436669
City College of San Francisco,50 Frida Kahlo Way San Francisco CA 94112,37.725852,-122.4508572
University of San Francisco,2130 Fulton St San Francisco CA 94117,37.7752654,-122.4517272
Skyline College,3300 College Dr San Bruno CA 94066,37.6300571,-122.465882
San Francisco State University,1600 Holloway Ave San Francisco CA 94132,37.7227669,-122.4767213
University of Puget Sound,1500 N. Warner Street Tacoma WA 98416,47.2639174,-122.4811764
Western Washington University,516 High Street Bellingham WA 98225,48.7342883,-122.4866109
Whatcom Community College,237 W Kellogg Rd Bellingham WA 98226,48.7947551,-122.4925861
Dominican University of California,50 Acacia Ave San Rafael CA 94901,37.9798523,-122.5134504
Tacoma Community College,6501 S 19th St Tacoma WA 98466,47.2458032,-122.5248135
College of Marin,835 College Ave Kentfield CA 94904,37.9516402,-122.5491653
Pierce College-Fort Steilacoom,9401 Farwest Dr SW Lakewood WA 98498,47.1714295,-122.5714716
Clackamas Community College,19600 Molalla Ave Oregon City OR 97045,45.3229707,-122.5743069
Multnomah University,8435 NE Glisan St Portland OR 97220,45.5268724,-122.576211
Warner Pacific College,2219 SE 68th Ave Portland OR 97215,45.5070194,-122.5927861
Northwest Indian College,2522 Kwina Rd Bellingham WA 98226,48.79461,-122.614492
Olympic College,1600 Chester Ave Bremerton WA 98337,47.575258,-122.6352126
Concordia University-Portland,2811 NE Holman Street Portland OR 97211,45.568541,-122.6373017
Clark College,1933 Fort Vancouver Way Vancouver WA 98663,45.6346831,-122.6502812
Lewis & Clark College,0615 S W Palatine Hill Rd Portland OR 97219,45.4450779,-122.671689
Sonoma State University,1801 E Cotati Ave Rohnert Park CA 94928,38.3409331,-122.6738225
Portland State University,724 SW Harrison Portland OR 97201,45.5111227,-122.6845654
Southern Oregon University,1250 Siskiyou Blvd Ashland OR 97520,42.1857969,-122.6944886
Santa Rosa Junior College,1501 Mendocino Avenue Santa Rosa CA 95401,38.454581,-122.7198213
University of Portland,5000 N Willamette Blvd Portland OR 97203,45.5735801,-122.7238071
Portland Community College,12000 SW 49th Avenue Portland OR 97219,45.4380653,-122.7307655
Saint Martin's University,5000 Abbey Way SE Lacey WA 98503,47.0405654,-122.8154461
South Puget Sound Community College,2011 Mottman Rd SW Olympia WA 98512,47.0237083,-122.9295869
Lower Columbia College,1600 Maple Street Longview WA 98632,46.1435851,-122.9353583
Corban University,5000 Deer Park Dr SE Salem OR 97317,44.8830429,-122.9589391
Centralia College,600 Centralia College Blvd. Centralia WA 98531,46.7162571,-122.9606674
George Fox University,414 N Meridian St Newberg OR 97132,45.303629,-122.969402
The Evergreen State College,2700 Evergreen Pkwy NW Olympia WA 98505,47.073705,-122.974597
Chemeketa Community College,4000 Lancaster Dr NE Salem OR 97305,44.9785165,-122.977154
Willamette University,900 State St Salem OR 97301,44.9354439,-123.0317802
Lane Community College,4000 E 30th Ave Eugene OR 97405,44.0118985,-123.0345638
University of Oregon,110 Johnson Hall Eugene OR 97403,44.0637862,-123.0787724
Northwest Christian University,828 E. 11th Ave. Eugene OR 97401,44.047441,-123.0797086
Pacific University,2043 College Way Forest Grove OR 97116,45.5209573,-123.1094571
Linn-Benton Community College,6500 Pacific Blvd SW Albany OR 97321,44.5884944,-123.1157674
New Hope Christian College-Eugene,2155 Bailey Hill Rd Eugene OR 97405,44.0329569,-123.1524586
Linfield College-McMinnville Campus,900 SE Baker McMinnville OR 97128,45.2030604,-123.2006564
Mendocino College,1000 Hensley Creek Road Ukiah CA 95482,39.1886846,-123.2276344
Western Oregon University,345 North Monmouth Ave Monmouth OR 97361,44.8511456,-123.2371619
Oregon State University,1500 SW Jefferson Avenue Corvallis OR 97331,44.5639127,-123.2747161
Umpqua Community College,1140 Umpqua College Rd. Roseburg OR 97470,43.2910295,-123.3345596
Rogue Community College,3345 Redwood Hwy Grants Pass OR 97527,42.41245,-123.3947374
Peninsula College,1502 E Lauridsen Blvd Port Angeles WA 98362,48.1018573,-123.4125566
Grays Harbor College,1620 Edward P Smith Drive Aberdeen WA 98520,46.9538135,-123.8033796
Humboldt State University,1 Harpst Street Arcata CA 95521,40.8744392,-124.0790979
College of the Redwoods,7351 Tompkins Hill Rd Eureka CA 95501,40.698432,-124.1953753
Southwestern Oregon Community College,1988 Newmark Ave Coos Bay OR 97420,43.3917455,-124.2552006
University of Alaska Fairbanks,1810 Salcha Street Fairbanks AK 99775,64.8562245,-147.8211757
University of Alaska Anchorage,3211 Providence Drive Anchorage AK 99508,61.1907878,-149.8244275
