Name,Address,Latitude,Longitude,
Rockland Community College,"145 College Rd,Suffern,NY,10901",41.1341622,-41.1341622,
Rocky Mountain College,"1511 Poly Drive,Billings,MT,59102",45.7977348,-45.7977348,
Roger Williams University,"One Old Ferry Road,Bristol,RI,2809",41.6511285,-41.6511285,
Rogers State University,"1701 W Will Rogers Blvd,Claremore,OK,74017",36.3182518,-36.3182518,
Rogue Community College,"3345 Redwood Hwy,Grants Pass,OR,97527",42.41245,-42.41245,
Rollins College,"1000 Holt Avenue,Winter Park,FL,32789",28.5926825,-28.5926825,
Roosevelt University,"430 S Michigan Ave,Chicago,IL,60605",41.8759958,-41.8759958,
Rose State College,"6420 S E 15th,Midwest City,OK,73110",35.4497498,-35.4497498,
Rose-Hulman Institute of Technology,"5500 Wabash Avenue,Terre Haute,IN,47803",39.4836321,-39.4836321,
Rosemont College,"1400 Montgomery Ave,Rosemont,PA,190101499",40.0325184,-40.0325184,
Rowan College at Burlington County,"900 College Circle,Mount Laurel,NJ,8054",39.972204,-39.972204,
Rowan College at Gloucester County,"1400 Tanyard Road,Sewell,NJ,8080",39.7810635,-39.7810635,
Rowan University,"201 Mullica Hill Road,Glassboro,NJ,8028",39.7086852,-39.7086852,
Roxbury Community College,"1234 Columbus Ave,Roxbury Crossing,MA,2120",42.329242,-42.329242,
Rust College,"150 Rust Avenue,Holly Springs,MS,38635",34.774592,-34.774592,
Rutgers University-Camden,"406 Penn,Camden,NJ,8102",39.9478964,-39.9478964,
Rutgers University-New Brunswick,"7 College Avenue, 2nd Floor,New Brunswick,NJ,8901",40.4982079,-40.4982079,
Rutgers University-Newark,"249 University Avenue, Blumenthal Hall,Newark,NJ,7102",40.7390392,-40.7390392,
Sacramento City College,"3835 Freeport Blvd,Sacramento,CA,95822",38.5415791,-38.5415791,
Sacred Heart University,"5151 Park Ave,Fairfield,CT,6825",41.2212822,-41.2212822,
Saddleback College,"28000 Marguerite Pky,Mission Viejo,CA,92692",33.5540319,-33.5540319,
Saginaw Valley State University,"7400 Bay Rd,University Center,MI,48710",43.5142013,-43.5142013,
Saint Ambrose University,"518 W Locust St,Davenport,IA,52803",41.5406023,-41.5406023,
Saint Anselm College,"100 Saint Anselm Drive,Manchester,NH,3102",42.9868322,-42.9868322,
Saint Augustine's University,"1315 Oakwood Avenue,Raleigh,NC,27610",35.7861807,-35.7861807,
Saint Cloud State University,"720 Fourth Ave. South,Saint Cloud,MN,56301",45.5535198,-45.5535198,
Saint Edward's University,"3001 S Congress Ave,Austin,TX,78704",30.2315177,-30.2315177,
Saint Francis University,"117 Evergreen Dr,Loretto,PA,15940",40.5066666,-40.5066666,
Saint John Fisher College,"3690 East Ave,Rochester,NY,14618",43.1159106,-43.1159106,
Saint Johns River State College,"5001 Saint Johns Ave,Palatka,FL,32177",29.6458337,-29.6458337,
Saint Joseph's College of Maine,"278 Whites Bridge Rd,Standish,ME,4084",43.8270272,-43.8270272,
Saint Joseph's University,"5600 City Avenue,Philadelphia,PA,19131",39.995634,-39.995634,
Saint Leo University,"33701 State Road 52,Saint Leo,FL,33574",28.335714,-28.335714,
Saint Louis Community College,"3221 McKelvey Rd.,Bridgeton,MO,63044",38.7456585,-38.7456585,
Saint Louis University,"One North Grand Blvd,Saint Louis,MO,63103",38.6346955,-38.6346955,
Saint Martin's University,"5000 Abbey Way SE,Lacey,WA,98503",47.0405654,-47.0405654,
Saint Mary-of-the-Woods College,"1 St Mary of Woods Coll,Saint Mary of the Woods,IN,47876",39.5074094,-39.5074094,
Saint Mary's College of California,"1928 Saint Marys Road,Moraga,CA,94575",37.8414569,-37.8414569,
Saint Mary's University of Minnesota,"700 Terrace Heights,Winona,MN,55987",44.0457784,-44.0457784,
Saint Michael's College,"One Winooski Park,Colchester,VT,5439",44.49598,-44.49598,
Saint Norbert College,"100 Grant St,De Pere,WI,54115",44.4448752,-44.4448752,
Saint Peter's University,"2641 J. F. Kennedy Blvd,Jersey City,NJ,7306",40.7270586,-40.7270586,
Saint Vincent College,"300 Fraser Purchase Rd,Latrobe,PA,15650",40.2924241,-40.2924241,
Saint Xavier University,"3700 W 103rd St,Chicago,IL,60655",41.7069171,-41.7069171,
Salem College,"601 S Church St,Winston-Salem,NC,27101",36.0875173,-36.0875173,
Salem International University,"223 W Main St,Salem,WV,26426",39.2829927,-39.2829927,
Salem State University,"352 Lafayette St,Salem,MA,1970",42.5055,-42.5055,
Salisbury University,"1101 Camden Ave,Salisbury,MD,21801",38.3446815,-38.3446815,
Salish Kootenai College,"58138 US  Highway 93,Pablo,MT,59855",47.5980644,-47.5980644,
Salt Lake Community College,"4600 S Redwood Rd,Salt Lake City,UT,84123",40.6724474,-40.6724474,
Salve Regina University,"100 Ochre Point Avenue,Newport,RI,2840",41.4728136,-41.4728136,
Sam Houston State University,"1806 Ave J,Huntsville,TX,77340",30.7155156,-30.7155156,
Samford University,"800 Lakeshore Drive,Birmingham,AL,35229",33.4649218,-33.4649218,
San Bernardino Valley College,"701 South Mount Vernon Avenue,San Bernardino,CA,92410",34.088754,-34.088754,
San Diego Christian College,"200 Riverview Parkway,Santee,CA,92071",32.8424439,-32.8424439,
San Diego City College,"1313 Park Boulevard,San Diego,CA,92101",32.7186055,-32.7186055,
San Diego Mesa College,"7250 Mesa College Dr,San Diego,CA,92111",32.8047563,-32.8047563,
San Diego Miramar College,"10440 Black Mountain Rd,San Diego,CA,92126",32.9065169,-32.9065169,
San Diego State University,"5500 Campanile Dr,San Diego,CA,92182",32.7720012,-32.7720012,
San Francisco State University,"1600 Holloway Ave,San Francisco,CA,94132",37.7227669,-37.7227669,
San Jacinto Community College,"4624 Fairmont Parkway,Pasadena,TX,77505",29.6484169,-29.6484169,
San Joaquin Delta College,"5151 Pacific Ave,Stockton,CA,95207",37.9950829,-37.9950829,
San Jose City College,"2100 Moorpark Ave,San Jose,CA,95128",37.315671,-37.315671,
San Jose State University,"One Washington Square,San Jose,CA,95192",37.334157,-37.334157,
Sandhills Community College,"3395 Airport Rd,Pinehurst,NC,28374",35.220301,-35.220301,
Santa Ana College,"1530 W. 17th Street,Santa Ana,CA,92706",33.7579717,-33.7579717,
Santa Barbara City College,"721 Cliff Drive,Santa Barbara,CA,93109",34.4060713,-34.4060713,
Santa Clara University,"500 El Camino Real,Santa Clara,CA,95053",37.3499438,-37.3499438,
Santa Fe College,"3000 Northwest 83rd Street,Gainesville,FL,32606",29.6813724,-29.6813724,
Santa Monica College,"1900 Pico Blvd,Santa Monica,CA,90405",34.0178145,-34.0178145,
Santa Rosa Junior College,"1501 Mendocino Avenue,Santa Rosa,CA,95401",38.454581,-38.454581,
Santiago Canyon College,"8045 E Chapman,Orange,CA,92869",33.7954226,-33.7954226,
Sarah Lawrence College,"1 Mead Way,Bronxville,NY,10708",40.9342586,-40.9342586,
Sauk Valley Community College,"173 Illinois Rt 2,Dixon,IL,61021",41.8196091,-41.8196091,
Savannah College of Art and Design,"342 Bull St,Savannah,GA,31402",32.072944,-32.072944,
Savannah State University,"3219 College Street,Savannah,GA,31404",32.0252322,-32.0252322,
Schenectady County Community College,"78 Washington Avenue,Schenectady,NY,12305",42.8145482,-42.8145482,
Schoolcraft College,"18600 Haggerty Road,Livonia,MI,48152",42.4182614,-42.4182614,
Schreiner University,"2100 Memorial Blvd,Kerrville,TX,78028",30.0303241,-30.0303241,
Scottsdale Community College,"9000 E Chaparral Rd,Scottsdale,AZ,85256",33.512739,-33.512739,
Seattle Pacific University,"3307 3rd Ave W,Seattle,WA,98119",47.6491147,-47.6491147,
Seattle University,"900 Broadway,Seattle,WA,98122",47.6102654,-47.6102654,
Seminole State College,"2701 Boren Blvd,Seminole,OK,74868",35.2473029,-35.2473029,
Seminole State College of Florida,"100 Weldon Blvd,Sanford,FL,32773",28.7441889,-28.7441889,
Seton Hall University,"400 S Orange Ave,South Orange,NJ,7079",40.7421078,-40.7421078,
Seton Hill University,"1 Seton Hill Drive,Greensburg,PA,15601",40.3093459,-40.3093459,
Sewanee-The University of the South,"735 University Avenue,Sewanee,TN,37383",35.2025381,-35.2025381,
Seward County Community College,"1801 N. Kansas Ave.,Liberal,KS,67901",37.0602274,-37.0602274,
Shasta College,"11555 Old Oregon Trail,Redding,CA,96003",40.6255265,-40.6255265,
Shaw University,"118 East South Street,Raleigh,NC,27601",35.771133,-35.771133,
Shawnee Community College,"8364 Shawnee College Rd,Ullin,IL,62992",37.270476,-37.270476,
Shawnee State University,"940  Second  St,Portsmouth,OH,45662",38.7312312,-38.7312312,
Shelton State Community College,"9500 Old Greensboro Rd,Tuscaloosa,AL,35405",33.1210689,-33.1210689,
Shenandoah University,"1460 University Dr,Winchester,VA,22601",39.1660132,-39.1660132,
Shepherd University,"301 North King St,Shepherdstown,WV,25443",39.4362419,-39.4362419,
Sheridan College,"1 Whitney Way,Sheridan,WY,82801",44.7647058,-44.7647058,
Shippensburg University of Pennsylvania,"1871 Old Main Drive,Shippensburg,PA,172572299",40.0578944,-40.0578944,
Shoreline Community College,"16101 Greenwood Ave N,Shoreline,WA,98133",47.7486311,-47.7486311,
Shorter University,"315 Shorter Ave,Rome,GA,30165",34.2634127,-34.2634127,
Siena College,"515 Loudon Rd,Loudonville,NY,12211",42.716635,-42.716635,
Siena Heights University,"1247 E. Siena Heights Dr.,Adrian,MI,49221",41.9043078,-41.9043078,
Sierra College,"5100 Sierra College Blvd,Rocklin,CA,95677",38.794612,-38.794612,
Sierra Nevada College,"999 Tahoe Blvd.,Incline Village,NV,89451",39.2452176,-39.2452176,
Silver Lake College of the Holy Family,"2406 S Alverno Rd,Manitowoc,WI,54220",44.071439,-44.071439,
Simmons College of Kentucky,"1018 South 7th Street,Louisville,KY,40203",38.2395182,-38.2395182,
Simon Fraser University,"8888 University Drive,,None,None,None",49.2768,-122.918,
Simpson College,"701 North C St,Indianola,IA,50125",41.3648968,-41.3648968,
Simpson University,"2211 College View Drive,Redding,CA,96003",40.6144049,-40.6144049,
Sinclair Community College,"444 W. Third St.,Dayton,OH,45402",39.7572875,-39.7572875,
Sisseton Wahpeton College,"12572 BIA Rd 700,Sisseton,SD,57262",45.5627346,-45.5627346,
Skagit Valley College,"2405 E. College Way,Mount Vernon,WA,98273",48.4383268,-48.4383268,
Skidmore College,"815 N Broadway,Saratoga Springs,NY,12866",43.0970833,-43.0970833,
Skyline College,"3300 College Dr,San Bruno,CA,94066",37.6300571,-37.6300571,
Slippery Rock University of Pennsylvania,"1 Morrow Way,Slippery Rock,PA,16057",41.0630249,-41.0630249,
Snead State Community College,"102 Elder Street,Boaz,AL,35957",34.2015775,-34.2015775,
Snow College,"150 E College Ave,Ephraim,UT,84627",39.3611091,-39.3611091,
Soka University of America,"1 University Drive,Aliso Viejo,CA,92656",33.5547982,-33.5547982,
Solano Community College,"4000 Suisun Valley Rd,Fairfield,CA,94534",38.2348856,-38.2348856,
Sonoma State University,"1801 E Cotati Ave,Rohnert Park,CA,94928",38.3409331,-38.3409331,
South Carolina State University,"300 College St NE,Orangeburg,SC,29117",33.4983391,-33.4983391,
South Dakota School of Mines and Technology,"501 E Saint Joseph St,Rapid City,SD,57701",44.0730941,-44.0730941,
South Dakota State University,"1015 Campanile Avenue,Brookings,SD,57007",44.3165147,-44.3165147,
South Florida State College,"600 W College Dr,Avon Park,FL,33825",27.5690062,-27.5690062,
South Georgia State College,"100 W College Park Dr,Douglas,GA,31533",31.4976533,-31.4976533,
South Georgia Technical College,"900 South GA Tech Parkway,Americus,GA,31709",32.1135483,-32.1135483,
South Mountain Community College,"7050 S 24th St,Phoenix,AZ,85042",33.3832378,-33.3832378,
South Plains College,"1401 S. College Ave,Levelland,TX,79336",33.578406,-33.578406,
South Puget Sound Community College,"2011 Mottman Rd SW,Olympia,WA,98512",47.0237083,-47.0237083,
South Suburban College,"15800 South State Street,South Holland,IL,60473",41.6298989,-41.6298989,
Southeast Community College Area,"301 South 68th Street Place,Lincoln,NE,68510",40.810791,-40.810791,
Southeast Missouri State University,"One University Plaza, MS3200,Cape Girardeau,MO,63701",37.3148783,-37.3148783,
Southeastern Baptist College,"4229 Hwy 15 N,Laurel,MS,394409989",31.7484224,-31.7484224,
Southeastern Community College,"4564 Chadbourn Hwy,Whiteville,NC,28472",34.3318364,-34.3318364,
Southeastern Community College,"1500 West Agency Road,West Burlington,IA,52655",40.8119257,-40.8119257,
Southeastern Illinois College,"3575 College Road,Harrisburg,IL,62946",37.7515069,-37.7515069,
Southeastern Louisiana University,"548 Ned McGehee Ave.,Hammond,LA,70402",30.5134247,-30.5134247,
Southeastern Oklahoma State University,"425 W. University Blvd,Durant,OK,74701",34.0049685,-34.0049685,
Southeastern University,"1000 Longfellow Blvd,Lakeland,FL,33801",28.0301306,-28.0301306,
Southern Arkansas University Main Campus,"100 E. University,Magnolia,AR,71753",33.2910064,-33.2910064,
Southern Arkansas University Tech,"6415 Spellman Road,Camden,AR,717011906",33.6322452,-33.6322452,
Southern Connecticut State University,"501 Crescent Street,New Haven,CT,6515",41.3318269,-41.3318269,
Southern Crescent Technical College,"501 Varsity Rd,Griffin,GA,30223",33.255097,-33.255097,
Southern Illinois University-Carbondale,"1263 Lincoln Drive,Carbondale,IL,629016899",37.7100209,-37.7100209,
Southern Illinois University-Edwardsville,"Il State Rte 157,Edwardsville,IL,62026",38.7934381,-38.7934381,
Southern Maine Community College,"2 Fort Road,South Portland,ME,4106",43.6490443,-43.6490443,
Southern Methodist University,"6425 Boaz St,Dallas,TX,75275",32.8449511,-32.8449511,
Southern Nazarene University,"6729 NW 39th Expy,Bethany,OK,73008",35.5118819,-35.5118819,
Southern New Hampshire University,"2500 North River Road,Manchester,NH,3106",43.0413087,-43.0413087,
Southern Oregon University,"1250 Siskiyou Blvd,Ashland,OR,97520",42.1857969,-42.1857969,
Southern State Community College,"100 Hobart Drive,Hillsboro,OH,45133",39.2361391,-39.2361391,
Southern Union State Community College,"750 Roberts St,Wadley,AL,36276",33.1293106,-33.1293106,
Southern University and A & M College,"3rd Floor, J.S. Clark Adm. Building, P.O. Box 9374,Baton Rouge,LA,70813",30.5586838,-30.5586838,
Southern University at New Orleans,"6400 Press Drive,New Orleans,LA,70126",30.0235606,-30.0235606,
Southern University at Shreveport,"3050 Martin Luther King Dr,Shreveport,LA,71107",32.5447613,-32.5447613,
Southern Utah University,"351 West University Blvd,Cedar City,UT,84720",37.6755016,-37.6755016,
Southern Virginia University,"1 University Hill Drive,Buena Vista,VA,24416",37.7412142,-37.7412142,
Southern Wesleyan University,"907 Wesleyan Drive,Central,SC,29630",34.7283676,-34.7283676,
Southwest Baptist University,"1600 University Ave,Bolivar,MO,65613",37.6015836,-37.6015836,
Southwest Minnesota State University,"1501 State St,Marshall,MN,56258",44.4541149,-44.4541149,
Southwest Mississippi Community College,"1156 College Dr,Summit,MS,39666",31.29293,-31.29293,
Southwest Tennessee Community College,"737 Union Avenue,Memphis,TN,38103",35.1384753,-35.1384753,
Southwest Texas Junior College,"2401 Garner Field Rd,Uvalde,TX,78801",29.2195791,-29.2195791,
Southwest Wisconsin Technical College,"1800 Bronson Blvd,Fennimore,WI,53809",42.9761517,-42.9761517,
Southwestern Adventist University,"100 W Hillcrest,Keene,TX,76059",32.3970475,-32.3970475,
Southwestern Assemblies of God University,"1200 Sycamore St.,Waxahachie,TX,75165",32.4042402,-32.4042402,
Southwestern Christian College,"200 Bowser Circle,Terrell,TX,75160",32.7360116,-32.7360116,
Southwestern Christian University,"7210 NW 39th Expressway,Bethany,OK,73008",35.5133242,-35.5133242,
Southwestern College,"900 Otay Lakes Rd,Chula Vista,CA,91910",32.6407136,-32.6407136,
Southwestern College,"100 College Street,Winfield,KS,67156",37.2500656,-37.2500656,
Southwestern Community College,"1501 West Townline Street,Creston,IA,50801",41.0732022,-41.0732022,
Southwestern Illinois College,"2500 Carlyle Ave,Belleville,IL,62221",38.5178935,-38.5178935,
Southwestern Oklahoma State University,"100 Campus Dr,Weatherford,OK,73096",35.5354936,-35.5354936,
Southwestern Oregon Community College,"1988 Newmark Ave,Coos Bay,OR,97420",43.3917455,-43.3917455,
Southwestern University,"1001 E. University Avenue,Georgetown,TX,78626",30.6368922,-30.6368922,
Spalding University,"845 South 3rd Street,Louisville,KY,40203",38.2423593,-38.2423593,
Spartanburg Methodist College,"1000 Powell Mill Road,Spartanburg,SC,29301",34.9551165,-34.9551165,
Spokane Falls Community College,"3410 W Fort George Wright Dr,Spokane,WA,99224",47.675728,-47.675728,
Spoon River College,"23235 North County 22,Canton,IL,61520",40.5530809,-40.5530809,
Spring Arbor University,"106 E. Main St,Spring Arbor,MI,49283",42.2064518,-42.2064518,
Spring Hill College,"4000 Dauphin St,Mobile,AL,36608",30.6915278,-30.6915278,
Springfield College,"263 Alden St,Springfield,MA,1109",42.1021856,-42.1021856,
Springfield Technical Community College,"1 Armory Sq,Springfield,MA,1102",42.1088724,-42.1088724,
St Bonaventure University,"3261 W. State Road,Saint Bonaventure,NY,14778",42.0799022,-42.0799022,
St Catherine University,"2004 Randolph Ave,Saint Paul,MN,55105",44.9247103,-44.9247103,
St Charles Community College,"4601 Mid Rivers Mall Dr,Cottleville,MO,63376",38.7590918,-38.7590918,
St Clair County Community College,"323 Erie Street,Port Huron,MI,48061",42.9781738,-42.9781738,
St Cloud Technical and Community College,"1540 Northway Drive,Saint Cloud,MN,56303",45.5789674,-45.5789674,
St Francis College,"180 Remsen Street,Brooklyn Heights,NY,11201",40.6932296,-40.6932296,
St John's University-New York,"8000 Utopia Pky,Queens,NY,11439",40.7247555,-40.7247555,
